Metabolite	proportion_medium	medium	SampleName	Compartment	Conc	unit
EX_cpd35610_e0	100	wheat	Wheat9-1	Jejunum	9.79262468142043e-08	mM
EX_cpd35610_e0	100	wheat	Wheat9-2	Jejunum	6.4767475527092e-08	mM
EX_cpd90003_e0	100	corn	Corn10-1	Cecum	3.50171377081666e-05	mM
EX_cpd90003_e0	100	corn	Corn10-2	Cecum	4.83371606852882e-05	mM
EX_cpd90003_e0	100	corn	Corn5-1	Cecum	2.61191156092837e-05	mM
EX_cpd90003_e0	100	corn	Corn5-2	Cecum	2.18295887419115e-05	mM
EX_cpd90003_e0	100	corn	Corn5-3	Cecum	2.68574222181146e-05	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Cecum	9.32557335574105e-06	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Cecum	6.37413683298598e-06	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Cecum	1.65528821720904e-05	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Cecum	3.66121038207611e-05	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Cecum	6.04283990500499e-05	mM
EX_cpd90003_e0	100	corn	Corn10-1	Colon	0.000146336870904445	mM
EX_cpd90003_e0	100	corn	Corn10-2	Colon	0.000158154015644733	mM
EX_cpd90003_e0	100	corn	Corn5-1	Colon	0.000120008150729804	mM
EX_cpd90003_e0	100	corn	Corn5-2	Colon	0.00012549274039093	mM
EX_cpd90003_e0	100	corn	Corn5-3	Colon	0.000132315033775039	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Colon	9.33285360159491e-05	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Colon	8.11473400109037e-05	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Colon	0.000126455179487393	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Colon	0.000159562365182619	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Colon	0.000203435000713566	mM
EX_cpd90003_e0	100	corn	Corn10-1	Duodenum	0.000195036123940861	mM
EX_cpd90003_e0	100	corn	Corn10-2	Duodenum	0.000197659960012298	mM
EX_cpd90003_e0	100	corn	Corn5-1	Duodenum	0.000189578960859464	mM
EX_cpd90003_e0	100	corn	Corn5-2	Duodenum	0.000183281690894552	mM
EX_cpd90003_e0	100	corn	Corn5-3	Duodenum	0.000194125529335882	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Duodenum	0.000174542111789515	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Duodenum	0.000169973657476867	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Duodenum	0.000196964844712482	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Duodenum	0.000225909508920494	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Duodenum	0.000228777732797686	mM
EX_cpd90003_e0	100	corn	Corn10-1	Gizzard	9.13920148124859e-05	mM
EX_cpd90003_e0	100	corn	Corn10-2	Gizzard	9.16374424280402e-05	mM
EX_cpd90003_e0	100	corn	Corn5-1	Gizzard	0.000100996503490623	mM
EX_cpd90003_e0	100	corn	Corn5-2	Gizzard	9.99828631847213e-05	mM
EX_cpd90003_e0	100	corn	Corn5-3	Gizzard	0.000100393705368457	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Gizzard	0.000102040960623782	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Gizzard	9.98916491051115e-05	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Gizzard	0.000108569987434917	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Gizzard	0.000111555301991297	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Gizzard	0.000112762719469271	mM
EX_cpd90003_e0	100	corn	Corn10-1	Ileum	0.000879960287136974	mM
EX_cpd90003_e0	100	corn	Corn10-2	Ileum	0.00087197905624471	mM
EX_cpd90003_e0	100	corn	Corn5-1	Ileum	0.000892220620645432	mM
EX_cpd90003_e0	100	corn	Corn5-2	Ileum	0.000866254905631942	mM
EX_cpd90003_e0	100	corn	Corn5-3	Ileum	0.000865849386953987	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Ileum	0.000756022439840757	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Ileum	0.000735148416589144	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Ileum	0.000832413146413365	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Ileum	0.000988737475824037	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Ileum	0.000988401409200578	mM
EX_cpd90003_e0	100	corn	Corn10-1	Jejunum	0.000607085970279197	mM
EX_cpd90003_e0	100	corn	Corn10-2	Jejunum	0.000610576149455013	mM
EX_cpd90003_e0	100	corn	Corn5-1	Jejunum	0.000587845590621478	mM
EX_cpd90003_e0	100	corn	Corn5-2	Jejunum	0.000571695079446966	mM
EX_cpd90003_e0	100	corn	Corn5-3	Jejunum	0.000594277475410438	mM
EX_cpd90003_e0	100	wheat	Wheat11-1	Jejunum	0.000522203271120885	mM
EX_cpd90003_e0	100	wheat	Wheat11-2	Jejunum	0.000515235967877723	mM
EX_cpd90003_e0	100	wheat	Wheat11-3	Jejunum	0.000587466258004426	mM
EX_cpd90003_e0	100	wheat	Wheat9-1	Jejunum	0.000677400104849045	mM
EX_cpd90003_e0	100	wheat	Wheat9-2	Jejunum	0.000677574416154461	mM
EX_cpd90004_e0	100	corn	Corn10-1	Cecum	4.85660503477835e-05	mM
EX_cpd90004_e0	100	corn	Corn10-2	Cecum	6.61601990441146e-05	mM
EX_cpd90004_e0	100	corn	Corn5-1	Cecum	3.45150904490294e-05	mM
EX_cpd90004_e0	100	corn	Corn5-2	Cecum	2.84271922518712e-05	mM
EX_cpd90004_e0	100	corn	Corn5-3	Cecum	3.47208198902995e-05	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Cecum	8.89193415544419e-06	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Cecum	5.6463833574805e-06	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Cecum	1.84668600395886e-05	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Cecum	4.98002025096994e-05	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Cecum	8.04588477142157e-05	mM
EX_cpd90004_e0	100	corn	Corn10-1	Colon	0.00019723855635979	mM
EX_cpd90004_e0	100	corn	Corn10-2	Colon	0.000211028086283442	mM
EX_cpd90004_e0	100	corn	Corn5-1	Colon	0.000156243107580337	mM
EX_cpd90004_e0	100	corn	Corn5-2	Colon	0.000156688547734661	mM
EX_cpd90004_e0	100	corn	Corn5-3	Colon	0.000171160509306018	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Colon	9.77024546765771e-05	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Colon	7.95915043328461e-05	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Colon	0.000139383877663874	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Colon	0.000215641354511568	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Colon	0.000263152220758733	mM
EX_cpd90004_e0	100	corn	Corn10-1	Duodenum	0.000269124658197824	mM
EX_cpd90004_e0	100	corn	Corn10-2	Duodenum	0.000275355754769392	mM
EX_cpd90004_e0	100	corn	Corn5-1	Duodenum	0.000246269731401802	mM
EX_cpd90004_e0	100	corn	Corn5-2	Duodenum	0.000234735663823568	mM
EX_cpd90004_e0	100	corn	Corn5-3	Duodenum	0.000253328594276837	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Duodenum	0.000189293769164093	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Duodenum	0.000177621803394946	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Duodenum	0.000234308360528454	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Duodenum	0.000308766960395616	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Duodenum	0.0003156716472138	mM
EX_cpd90004_e0	100	corn	Corn10-1	Gizzard	0.000127189451975961	mM
EX_cpd90004_e0	100	corn	Corn10-2	Gizzard	0.000128487148661441	mM
EX_cpd90004_e0	100	corn	Corn5-1	Gizzard	0.000134194531325786	mM
EX_cpd90004_e0	100	corn	Corn5-2	Gizzard	0.000131517885442188	mM
EX_cpd90004_e0	100	corn	Corn5-3	Gizzard	0.000134497709110599	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Gizzard	0.000121649756814218	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Gizzard	0.000116156423395178	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Gizzard	0.00013730752416477	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Gizzard	0.000154282332426388	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Gizzard	0.00015691299987205	mM
EX_cpd90004_e0	100	corn	Corn10-1	Ileum	0.0011802884634053	mM
EX_cpd90004_e0	100	corn	Corn10-2	Ileum	0.00118331144042164	mM
EX_cpd90004_e0	100	corn	Corn5-1	Ileum	0.00112627273871684	mM
EX_cpd90004_e0	100	corn	Corn5-2	Ileum	0.00106687412147721	mM
EX_cpd90004_e0	100	corn	Corn5-3	Ileum	0.00106809962855581	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Ileum	0.000609851474744422	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Ileum	0.000551090727177189	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Ileum	0.00082456031409737	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Ileum	0.00131353104664825	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Ileum	0.00133500618244019	mM
EX_cpd90004_e0	100	corn	Corn10-1	Jejunum	0.000826314090019944	mM
EX_cpd90004_e0	100	corn	Corn10-2	Jejunum	0.000840722874489688	mM
EX_cpd90004_e0	100	corn	Corn5-1	Jejunum	0.000751238832004995	mM
EX_cpd90004_e0	100	corn	Corn5-2	Jejunum	0.000720852175338026	mM
EX_cpd90004_e0	100	corn	Corn5-3	Jejunum	0.00075396896051664	mM
EX_cpd90004_e0	100	wheat	Wheat11-1	Jejunum	0.000476673597884024	mM
EX_cpd90004_e0	100	wheat	Wheat11-2	Jejunum	0.000439071265090358	mM
EX_cpd90004_e0	100	wheat	Wheat11-3	Jejunum	0.000634915526682488	mM
EX_cpd90004_e0	100	wheat	Wheat9-1	Jejunum	0.000913881173745078	mM
EX_cpd90004_e0	100	wheat	Wheat9-2	Jejunum	0.000924305819580098	mM
EX_cpd90005_e0	100	corn	Corn10-1	Cecum	1.7949133206381e-09	mM
EX_cpd90005_e0	100	corn	Corn10-2	Cecum	1.659286191728e-08	mM
EX_cpd90005_e0	100	corn	Corn5-1	Cecum	1.99691071457565e-10	mM
EX_cpd90005_e0	100	corn	Corn5-2	Cecum	1.52862547843961e-10	mM
EX_cpd90005_e0	100	corn	Corn5-3	Cecum	6.39220719873366e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Cecum	8.02604153818378e-11	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Cecum	2.1972280031301e-11	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Cecum	4.7494511680591e-13	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Cecum	1.96531745278864e-09	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Cecum	4.30118450932731e-09	mM
EX_cpd90005_e0	100	corn	Corn10-1	Colon	6.72629057328104e-07	mM
EX_cpd90005_e0	100	corn	Corn10-2	Colon	7.54298978031603e-07	mM
EX_cpd90005_e0	100	corn	Corn5-1	Colon	1.15843455640364e-09	mM
EX_cpd90005_e0	100	corn	Corn5-2	Colon	8.39480433442859e-10	mM
EX_cpd90005_e0	100	corn	Corn5-3	Colon	2.01473952659312e-07	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Colon	1.02686800865418e-08	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Colon	7.53835308794894e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Colon	2.63673296333373e-11	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Colon	4.3123457407419e-09	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Colon	6.5230347552904e-08	mM
EX_cpd90005_e0	100	corn	Corn10-1	Duodenum	1.99826780881411e-08	mM
EX_cpd90005_e0	100	corn	Corn10-2	Duodenum	1.04671993465244e-10	mM
EX_cpd90005_e0	100	corn	Corn5-1	Duodenum	1.68237798849763e-08	mM
EX_cpd90005_e0	100	corn	Corn5-2	Duodenum	4.66271845520525e-11	mM
EX_cpd90005_e0	100	corn	Corn5-3	Duodenum	4.49014225618536e-10	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Duodenum	2.99609773112926e-10	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Duodenum	5.90882424653618e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Duodenum	1.19409436796835e-09	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Duodenum	1.85369212333128e-17	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Duodenum	4.90451968349411e-09	mM
EX_cpd90005_e0	100	corn	Corn10-1	Gizzard	5.50057895935366e-09	mM
EX_cpd90005_e0	100	corn	Corn10-2	Gizzard	4.25191374393459e-11	mM
EX_cpd90005_e0	100	corn	Corn5-1	Gizzard	4.79471232441411e-09	mM
EX_cpd90005_e0	100	corn	Corn5-2	Gizzard	3.09350341868942e-11	mM
EX_cpd90005_e0	100	corn	Corn5-3	Gizzard	1.15959032698425e-10	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Gizzard	2.30090585114453e-11	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Gizzard	4.15544291752597e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Gizzard	1.95616606404219e-09	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Gizzard	1.37821842365807e-22	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Gizzard	2.10007400330976e-08	mM
EX_cpd90005_e0	100	corn	Corn10-1	Ileum	1.37232078168281e-07	mM
EX_cpd90005_e0	100	corn	Corn10-2	Ileum	2.56079135031176e-09	mM
EX_cpd90005_e0	100	corn	Corn5-1	Ileum	3.44204464068693e-08	mM
EX_cpd90005_e0	100	corn	Corn5-2	Ileum	2.61529628103142e-08	mM
EX_cpd90005_e0	100	corn	Corn5-3	Ileum	2.92671465285714e-08	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Ileum	1.912309728564e-08	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Ileum	1.38488314238849e-08	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Ileum	7.85544671191678e-11	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Ileum	2.91868855567957e-10	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Ileum	6.21013462511464e-08	mM
EX_cpd90005_e0	100	corn	Corn10-1	Jejunum	5.99781413398512e-08	mM
EX_cpd90005_e0	100	corn	Corn10-2	Jejunum	6.36316502298186e-10	mM
EX_cpd90005_e0	100	corn	Corn5-1	Jejunum	4.14008066639704e-08	mM
EX_cpd90005_e0	100	corn	Corn5-2	Jejunum	5.86416124938282e-08	mM
EX_cpd90005_e0	100	corn	Corn5-3	Jejunum	2.98941378673683e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-1	Jejunum	4.6096456527848e-09	mM
EX_cpd90005_e0	100	wheat	Wheat11-2	Jejunum	1.33439397306773e-08	mM
EX_cpd90005_e0	100	wheat	Wheat11-3	Jejunum	4.88308145339157e-10	mM
EX_cpd90005_e0	100	wheat	Wheat9-1	Jejunum	3.46180285349533e-15	mM
EX_cpd90005_e0	100	wheat	Wheat9-2	Jejunum	1.20736023500673e-08	mM
EX_cpd90006_e0	100	corn	Corn10-1	Cecum	9.35239774538693e-10	mM
EX_cpd90006_e0	100	corn	Corn10-2	Cecum	1.14718891399815e-09	mM
EX_cpd90006_e0	100	corn	Corn5-1	Cecum	7.63944733963981e-10	mM
EX_cpd90006_e0	100	corn	Corn5-2	Cecum	1.20761164171675e-09	mM
EX_cpd90006_e0	100	corn	Corn5-3	Cecum	8.5575558639551e-10	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Cecum	2.99512959545336e-09	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Cecum	1.10481536245037e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Cecum	1.72841343257443e-09	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Cecum	9.27548750260085e-10	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Cecum	3.89757649993062e-09	mM
EX_cpd90006_e0	100	corn	Corn10-1	Colon	1.20654011868349e-08	mM
EX_cpd90006_e0	100	corn	Corn10-2	Colon	9.38463027646229e-09	mM
EX_cpd90006_e0	100	corn	Corn5-1	Colon	7.9061647576311e-09	mM
EX_cpd90006_e0	100	corn	Corn5-2	Colon	3.04304919804563e-08	mM
EX_cpd90006_e0	100	corn	Corn5-3	Colon	1.88487604099595e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Colon	1.54719735603773e-07	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Colon	1.27947535108364e-07	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Colon	6.03808472922464e-08	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Colon	6.14705807994699e-09	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Colon	3.53475205562422e-08	mM
EX_cpd90006_e0	100	corn	Corn10-1	Duodenum	1.24029709028365e-07	mM
EX_cpd90006_e0	100	corn	Corn10-2	Duodenum	7.79368789262661e-10	mM
EX_cpd90006_e0	100	corn	Corn5-1	Duodenum	4.09113534914242e-08	mM
EX_cpd90006_e0	100	corn	Corn5-2	Duodenum	3.9980647719164e-10	mM
EX_cpd90006_e0	100	corn	Corn5-3	Duodenum	1.99829113485062e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Duodenum	5.11872367298686e-09	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Duodenum	2.34012433089467e-06	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Duodenum	1.96330694982122e-09	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Duodenum	1.82841602371258e-10	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Duodenum	1.36844950261516e-08	mM
EX_cpd90006_e0	100	corn	Corn10-1	Gizzard	3.08087061092766e-08	mM
EX_cpd90006_e0	100	corn	Corn10-2	Gizzard	9.77306144447973e-11	mM
EX_cpd90006_e0	100	corn	Corn5-1	Gizzard	1.55743513439617e-08	mM
EX_cpd90006_e0	100	corn	Corn5-2	Gizzard	2.12011506724608e-11	mM
EX_cpd90006_e0	100	corn	Corn5-3	Gizzard	8.20296673709218e-10	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Gizzard	7.31881908440112e-10	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Gizzard	1.32940189138684e-06	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Gizzard	2.28540941966066e-10	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Gizzard	1.44175533670429e-11	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Gizzard	1.61389563283406e-08	mM
EX_cpd90006_e0	100	corn	Corn10-1	Ileum	1.52692983785847e-07	mM
EX_cpd90006_e0	100	corn	Corn10-2	Ileum	3.74024611074219e-08	mM
EX_cpd90006_e0	100	corn	Corn5-1	Ileum	1.05923415710988e-07	mM
EX_cpd90006_e0	100	corn	Corn5-2	Ileum	7.20128074820547e-08	mM
EX_cpd90006_e0	100	corn	Corn5-3	Ileum	2.51053991844742e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Ileum	3.0056553268736e-07	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Ileum	7.10910974370979e-06	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Ileum	1.19828309980291e-07	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Ileum	9.00352241916003e-09	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Ileum	7.99108372895963e-08	mM
EX_cpd90006_e0	100	corn	Corn10-1	Jejunum	2.75473446876541e-07	mM
EX_cpd90006_e0	100	corn	Corn10-2	Jejunum	1.01625220239444e-08	mM
EX_cpd90006_e0	100	corn	Corn5-1	Jejunum	9.67714460308062e-08	mM
EX_cpd90006_e0	100	corn	Corn5-2	Jejunum	2.19205955218594e-08	mM
EX_cpd90006_e0	100	corn	Corn5-3	Jejunum	2.57665324569965e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-1	Jejunum	7.40211530614155e-08	mM
EX_cpd90006_e0	100	wheat	Wheat11-2	Jejunum	6.79526970773422e-06	mM
EX_cpd90006_e0	100	wheat	Wheat11-3	Jejunum	2.9270044584176e-08	mM
EX_cpd90006_e0	100	wheat	Wheat9-1	Jejunum	2.04309037896437e-09	mM
EX_cpd90006_e0	100	wheat	Wheat9-2	Jejunum	2.51093731999699e-08	mM
EX_cpd90007_e0	100	corn	Corn10-1	Cecum	1.62856049270979e-08	mM
EX_cpd90007_e0	100	corn	Corn10-2	Cecum	1.9350968862365e-08	mM
EX_cpd90007_e0	100	corn	Corn5-1	Cecum	1.33591365527177e-09	mM
EX_cpd90007_e0	100	corn	Corn5-2	Cecum	5.23793156632691e-09	mM
EX_cpd90007_e0	100	corn	Corn5-3	Cecum	1.51146644541898e-08	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Cecum	3.2402496116849e-09	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Cecum	9.46195138360699e-13	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Cecum	5.33753026308054e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Cecum	2.89215224838661e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Cecum	7.0467653861612e-09	mM
EX_cpd90007_e0	100	corn	Corn10-1	Colon	8.12624020369752e-08	mM
EX_cpd90007_e0	100	corn	Corn10-2	Colon	2.83818047224965e-08	mM
EX_cpd90007_e0	100	corn	Corn5-1	Colon	1.19953090193541e-08	mM
EX_cpd90007_e0	100	corn	Corn5-2	Colon	2.84247600314714e-08	mM
EX_cpd90007_e0	100	corn	Corn5-3	Colon	2.67941678545888e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Colon	1.88894051064853e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Colon	3.35809701104899e-10	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Colon	2.85662464884779e-07	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Colon	8.7663820183959e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Colon	7.42211254777256e-08	mM
EX_cpd90007_e0	100	corn	Corn10-1	Duodenum	1.21157503388024e-07	mM
EX_cpd90007_e0	100	corn	Corn10-2	Duodenum	1.1848167318873e-09	mM
EX_cpd90007_e0	100	corn	Corn5-1	Duodenum	4.74894199542179e-08	mM
EX_cpd90007_e0	100	corn	Corn5-2	Duodenum	3.57689133513966e-10	mM
EX_cpd90007_e0	100	corn	Corn5-3	Duodenum	1.15488905334807e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Duodenum	1.24736484062448e-06	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Duodenum	1.74838337231261e-12	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Duodenum	1.47518036583796e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Duodenum	7.043179489424e-11	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Duodenum	7.97231006895006e-09	mM
EX_cpd90007_e0	100	corn	Corn10-1	Gizzard	3.84187860148715e-08	mM
EX_cpd90007_e0	100	corn	Corn10-2	Gizzard	1.55251780556496e-10	mM
EX_cpd90007_e0	100	corn	Corn5-1	Gizzard	1.331370037145e-08	mM
EX_cpd90007_e0	100	corn	Corn5-2	Gizzard	1.1877468651603e-10	mM
EX_cpd90007_e0	100	corn	Corn5-3	Gizzard	6.57685723116496e-08	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Gizzard	6.36802220474144e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Gizzard	2.53208882021058e-16	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Gizzard	1.17402566705856e-11	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Gizzard	4.41158590077662e-12	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Gizzard	1.21031178304818e-08	mM
EX_cpd90007_e0	100	corn	Corn10-1	Ileum	1.5271893091824e-06	mM
EX_cpd90007_e0	100	corn	Corn10-2	Ileum	3.96771443155803e-08	mM
EX_cpd90007_e0	100	corn	Corn5-1	Ileum	2.40238604700016e-07	mM
EX_cpd90007_e0	100	corn	Corn5-2	Ileum	9.55490753580821e-07	mM
EX_cpd90007_e0	100	corn	Corn5-3	Ileum	8.57549290476089e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Ileum	6.04813481525965e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Ileum	1.93422159992451e-10	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Ileum	1.81634150241866e-07	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Ileum	5.59822968313698e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Ileum	1.89013912888096e-07	mM
EX_cpd90007_e0	100	corn	Corn10-1	Jejunum	4.3905273361179e-07	mM
EX_cpd90007_e0	100	corn	Corn10-2	Jejunum	1.34827523274995e-08	mM
EX_cpd90007_e0	100	corn	Corn5-1	Jejunum	2.36838339006938e-07	mM
EX_cpd90007_e0	100	corn	Corn5-2	Jejunum	1.41198585672591e-07	mM
EX_cpd90007_e0	100	corn	Corn5-3	Jejunum	3.77809469632181e-07	mM
EX_cpd90007_e0	100	wheat	Wheat11-1	Jejunum	1.65325037076734e-06	mM
EX_cpd90007_e0	100	wheat	Wheat11-2	Jejunum	3.82051606385947e-11	mM
EX_cpd90007_e0	100	wheat	Wheat11-3	Jejunum	3.57611072026309e-08	mM
EX_cpd90007_e0	100	wheat	Wheat9-1	Jejunum	1.14633560522483e-09	mM
EX_cpd90007_e0	100	wheat	Wheat9-2	Jejunum	3.70075797363754e-08	mM
EX_cpd90008_e0	100	corn	Corn10-1	Cecum	2.50773747771966e-10	mM
EX_cpd90008_e0	100	corn	Corn10-2	Cecum	1.16464604189969e-09	mM
EX_cpd90008_e0	100	corn	Corn5-1	Cecum	1.01141023012252e-10	mM
EX_cpd90008_e0	100	corn	Corn5-2	Cecum	2.29065907004944e-11	mM
EX_cpd90008_e0	100	corn	Corn5-3	Cecum	2.17662378019776e-09	mM
EX_cpd90008_e0	100	wheat	Wheat11-1	Cecum	1.16455840040382e-16	mM
EX_cpd90008_e0	100	wheat	Wheat11-2	Cecum	7.32487147329856e-12	mM
EX_cpd90008_e0	100	wheat	Wheat11-3	Cecum	2.36610472637682e-13	mM
EX_cpd90008_e0	100	wheat	Wheat9-1	Cecum	1.96534332690062e-09	mM
EX_cpd90008_e0	100	wheat	Wheat9-2	Cecum	3.281820249744e-10	mM
EX_cpd90008_e0	100	corn	Corn10-1	Colon	4.92192843360858e-07	mM
EX_cpd90008_e0	100	corn	Corn10-2	Colon	1.63947476098235e-09	mM
EX_cpd90008_e0	100	corn	Corn5-1	Colon	4.30817168408038e-10	mM
EX_cpd90008_e0	100	corn	Corn5-2	Colon	6.28615387076618e-10	mM
EX_cpd90008_e0	100	corn	Corn5-3	Colon	6.8813863937692e-08	mM
EX_cpd90008_e0	100	wheat	Wheat11-1	Colon	1.34471266217765e-14	mM
EX_cpd90008_e0	100	wheat	Wheat11-2	Colon	5.02536497320008e-09	mM
